145;56;274;56;27,3;902,33;1,78;2,07;1,66;0;0;-2,08;9,7;0,95;9,97;-0,13;12,69;86,31;-0,13;12,69;86,31
146;56;295;57;27,3;902,34;1,69;2,07;1,66;0;0;-2,42;11,66;0,91;11,94;-21;11,56;-23,56;-23,44;12,63;-29,75
147;57;264;57;27,3;902,33;1,78;2,07;1,69;0;0;-0,4;7,51;0,73;7,56;-15,94;12,19;12,5;-15,94;12,19;12,5
148;57;268;57;27,3;902,3;2,07;2,07;1,78;0;0;-2,94;10,73;1;11,17;9,19;-3,69;-35,38;10,25;-8;-30,25
149;57;262;57;27,3;902,32;1,88;2,07;1,84;0;0;-2,12;6,84;0,61;7,19;7,87;5,31;3,12;6,75;9,06;5,44
150;57;292;58;27,31;902,35;1,6;2,07;1,78;0;0;-3,01;10,08;0,22;10,52;14,25;3,25;-34,19;10,81;6,37;-27,5
151;58;252;58;27,3;902,3;2,07;2,07;1,78;0;0;-1,76;6,86;1,46;7,23;9,13;16,12;20,06;9,13;16,12;20,06
152;58;261;58;27,3;902,31;1,97;2,07;1,81;0;0;-3,71;8,36;0,9;9,19;20,81;-20,5;-19,06;26;-17,37;-22,44
153;58;258;58;27,3;902,35;1,6;2,07;1,81;0;0;-1,74;8,13;0,72;8,35;15,19;0,88;23,19;15,19;0,88;23,19
154;58;269;59;27,3;902,3;2,07;2,07;1,81;0;0;-3,23;6,73;0,18;7,47;-18,5;11,63;-3,87;-18,5;11,63;-3,87
155;59;269;59;27,3;902,32;1,88;2,07;1,78;0;0;-2,85;8,08;1,17;8,65;37,06;7,69;-31,75;30,5;10,69;-31,87
156;59;264;59;27,3;902,31;1,97;2,07;1,91;0;0;-2,93;6,54;0,88;7,22;8,06;15,56;4,69;8,06;15,56;4,69
157;59;263;59;27,3;902,31;1,97;2,07;1,88;0;0;-3,05;11,91;2,52;12,55;1,5;-23,75;43,75;1,5;-23,75;43,75
158;59;258;60;27,3;902,32;1,88;2,07;1,88;0;0;-1,93;4,77;0,34;5,16;17,44;9,75;10,13;17,44;9,75;10,13
159;60;262;60;27,31;902,3;2,07;2,07;1,91;0;0;-5,26;9,5;0,67;10,88;-11,94;-26,81;-44,25;-20,37;-25,56;-50,75
160;60;269;60;27,31;902,3;2,07;2,07;1,94;0;0;-1,62;3,47;0,27;3,84;4,19;12,81;-3,37;4,19;12,81;-3,37
161;60;273;61;27,3;902,3;2,07;2,07;2;0;0;-4,19;11,86;-0,07;12,58;25,31;-27,75;8,63;25,31;-27,75;8,63
162;61;275;61;27,31;902,3;2,07;2,07;2;0;0;-2,5;4,63;-0,44;5,28;-7,19;6,37;-25;-7,19;6,37;-25
163;61;270;61;27,31;902,31;1,97;2,07;1,97;0;0;-5,44;8,9;0,36;10,44;-33,25;17,37;8,38;-33,25;17,37;8,38
164;61;261;61;27,31;902,29;2,16;2,16;1,91;0;0;-1,85;6,05;1,4;6,48;1,44;20,44;15,06;1,44;20,44;15,06
165;61;274;62;27,31;902,29;2,16;2,16;1,94;0;0;-4,39;8,14;0,83;9,29;-2,87;19,31;2,81;2,06;20,62;-2,56
166;62;270;62;27,31;902,29;2,16;2,16;2;0;0;-1,36;8,47;0,74;8,61;-46,31;-14,81;-17,75;-46,31;-14,81;-17,75
167;62;257;62;27,31;902,3;2,07;2,16;1,97;0;0;-3,34;6,31;0,33;7,15;22,31;-11,81;10,75;22,31;-11,81;10,75
168;62;267;62;27,31;902,26;2,44;2,44;1,78;0;0;-2,7;10,91;0,01;11,24;-27;16;38,06;-27;16;38,06
169;62;274;63;27,31;902,29;2,16;2,44;1,78;0;0;-2,45;4,92;0,7;5,54;13,06;3,44;12,19;13,06;3,44;12,19
170;63;266;63;27,31;902,3;2,07;2,44;1,78;0;0;-3,34;10,1;1,89;10,8;3,75;-36,5;0,19;-1,87;-31,12;1,12
171;63;259;63;27,31;902,29;2,16;2,44;1,69;0;0;-2,43;4,67;0,44;5,28;29,19;4,56;-0,5;29,19;4,56;-0,5
172;63;262;63;27,31;902,29;2,16;2,44;1,69;0;0;-5,14;9,62;-0,11;10,91;15,31;6,56;-18,5;15,31;6,56;-18,5
173;63;259;64;27,31;902,28;2,25;2,44;1,75;0;0;-2,45;4,94;0,83;5,58;14,19;20,88;-3,94;14,19;20,88;-3,94
174;64;275;64;27,31;902,28;2,25;2,44;1,78;0;0;-4,21;10,06;-0,07;10,91;-1,69;-21,87;-7,62;-5,75;-25,12;-1,56
175;64;264;64;27,31;902,26;2,44;2,44;1,88;0;0;-1,26;8,07;0,41;8,18;29,12;-6,81;-3,69;29,12;-6,81;-3,69
176;64;268;65;27,31;902,28;2,25;2,44;1,88;0;0;-3,42;8,06;0,54;8,77;-1,69;-4,44;-21,62;-1,69;-4,44;-21,62
